perturbagen	down-imputed	down-measured	up-imputed	up-measured
TRCN0000057082	20	41	13	12
TRCN0000057103	7	14	0	17
TRCN0000057104	9	20	5	12
TRCN0000057106	30	41	31	16
TRCN0000057108	0	8	1	1
TRCN0000057109	9	34	4	9
TRCN0000057110	1	5	0	2
TRCN0000057139	2	7	1	2
TRCN0000057140	0	13	1	6
TRCN0000057141	2	10	0	2
TRCN0000057183	3	1	0	2
TRCN0000057198	0	1	0	0
TRCN0000057199	6	19	1	3
TRCN0000057201	2	7	2	6
TRCN0000057208	3	9	1	3
TRCN0000057209	0	13	1	4
TRCN0000057210	2	8	3	8
TRCN0000057234	9	26	4	13
TRCN0000057236	1	33	3	11
TRCN0000057237	0	2	0	2
TRCN0000057238	0	2	0	2
TRCN0000057239	3	15	0	6
TRCN0000057241	1	7	0	3
TRCN0000057243	23	36	6	14
TRCN0000057244	4	20	0	8
TRCN0000057246	3	20	3	3
TRCN0000057253	5	9	3	2
TRCN0000057254	10	30	5	5
TRCN0000057255	5	12	3	5
TRCN0000057259	0	16	0	0
TRCN0000057260	17	33	13	20
TRCN0000057262	2	13	0	3
TRCN0000057279	2	21	4	13
TRCN0000057280	5	9	0	11
TRCN0000057281	6	29	6	18
TRCN0000057298	11	35	7	4
TRCN0000057300	2	8	2	1
TRCN0000057302	4	21	1	4
TRCN0000057303	3	13	2	10
TRCN0000057305	2	19	4	9
TRCN0000057306	9	29	8	15
TRCN0000057308	2	25	5	6
TRCN0000057309	1	7	1	1
TRCN0000057312	4	3	1	0
TRCN0000057318	67	63	45	31
TRCN0000057320	2	7	1	4
TRCN0000057322	8	20	7	16
TRCN0000057328	1	16	0	4
TRCN0000057331	2	9	2	2
TRCN0000057332	1	12	4	5
TRCN0000057333	32	41	18	22
TRCN0000057334	1	5	0	2
TRCN0000057335	5	17	4	11
TRCN0000057339	0	5	0	2
TRCN0000057341	0	4	0	0
TRCN0000057342	0	3	0	0
TRCN0000057345	3	18	0	0
TRCN0000057346	2	16	2	2
TRCN0000057347	2	7	0	1
TRCN0000057348	2	18	3	2
TRCN0000057351	7	13	2	3
TRCN0000057352	2	23	3	2
TRCN0000057353	1	2	3	0
TRCN0000057354	0	6	1	0
TRCN0000057355	0	18	7	3
TRCN0000057379	0	11	1	3
TRCN0000057380	2	18	3	7
TRCN0000057382	0	4	0	0
TRCN0000057423	1	7	0	2
TRCN0000057424	8	18	4	7
TRCN0000057426	4	16	4	8
TRCN0000057428	0	3	1	2
TRCN0000057429	4	6	0	1
TRCN0000057430	2	4	1	2
TRCN0000057483	0	14	1	1
TRCN0000057484	0	1	0	1
TRCN0000057485	6	24	1	3
TRCN0000057505	1	6	0	1
TRCN0000057538	0	2	0	0
TRCN0000057541	0	1	0	0
TRCN0000057543	4	15	4	1
TRCN0000057547	0	5	0	0
TRCN0000057564	4	18	1	3
TRCN0000057565	2	2	0	0
TRCN0000057567	1	8	3	5
TRCN0000057593	0	0	0	1
TRCN0000057594	0	3	0	0
TRCN0000057596	0	2	0	1
TRCN0000057597	1	3	0	0
TRCN0000057608	0	5	0	1
TRCN0000057609	8	20	5	6
TRCN0000057610	0	3	1	3
TRCN0000057661	5	16	0	5
TRCN0000057675	0	13	1	3
TRCN0000057688	1	16	1	1
TRCN0000057689	5	18	6	7
TRCN0000057690	5	16	7	8
TRCN0000057691	0	2	0	1
TRCN0000057698	2	11	0	0
TRCN0000057699	3	6	2	1
TRCN0000057700	2	8	3	0
TRCN0000057715	0	10	1	1
TRCN0000057716	0	4	2	0
TRCN0000057717	12	30	11	12
TRCN0000057729	12	30	7	13
TRCN0000057731	14	44	12	11
TRCN0000057743	2	10	2	5
TRCN0000057747	1	1	0	0
TRCN0000057748	0	9	1	2
TRCN0000057749	0	4	0	1
TRCN0000057752	4	12	0	4
TRCN0000057769	2	2	1	3
TRCN0000057783	1	12	2	1
TRCN0000057784	0	6	0	0
TRCN0000057787	0	5	0	2
TRCN0000057825	1	7	0	10
TRCN0000057826	1	14	3	1
TRCN0000057827	0	13	0	2
TRCN0000057829	1	3	0	0
TRCN0000057830	1	5	0	2
TRCN0000057831	1	13	1	4
TRCN0000057874	0	0	0	1
TRCN0000057876	0	6	0	1
TRCN0000057877	1	10	0	2
TRCN0000057939	15	26	29	27
TRCN0000057940	4	14	0	1
TRCN0000057941	28	32	11	27
TRCN0000057964	11	27	5	21
TRCN0000057965	4	22	4	17
TRCN0000057966	6	28	10	12
TRCN0000057978	0	2	0	0
TRCN0000057979	0	4	0	1
TRCN0000057981	1	0	0	0
TRCN0000057982	0	3	0	3
TRCN0000058028	0	1	0	0
TRCN0000058029	0	1	0	0
TRCN0000058031	2	1	0	0
TRCN0000058074	3	17	1	2
TRCN0000058075	47	40	46	40
TRCN0000058077	24	29	8	12
TRCN0000058078	0	9	1	0
TRCN0000058079	2	10	1	1
TRCN0000058080	13	17	4	5
TRCN0000058088	62	77	82	51
TRCN0000058089	11	26	16	30
TRCN0000058091	0	6	0	8
TRCN0000058093	2	5	0	1
TRCN0000058098	1	7	2	4
TRCN0000058099	1	10	1	5
TRCN0000058100	0	1	0	7
TRCN0000058105	44	59	69	48
TRCN0000058106	121	90	122	80
TRCN0000058107	44	70	70	57
TRCN0000058114	1	20	2	6
TRCN0000058115	1	20	2	2
TRCN0000058116	21	33	14	36
TRCN0000058118	76	62	62	60
TRCN0000058119	8	19	6	9
TRCN0000058120	0	11	3	15
TRCN0000058154	2	9	1	0
TRCN0000058155	1	14	0	3
TRCN0000058156	1	6	0	1
TRCN0000058164	5	9	1	1
TRCN0000058165	3	21	4	6
TRCN0000058166	8	31	7	6
TRCN0000058183	5	14	1	6
TRCN0000058184	2	10	1	0
TRCN0000058185	3	10	1	6
TRCN0000058186	1	10	0	7
TRCN0000058193	10	25	10	6
TRCN0000058195	1	7	2	0
TRCN0000058196	4	14	2	0
TRCN0000058198	0	2	0	1
TRCN0000058200	0	2	0	0
TRCN0000058202	0	17	0	3
TRCN0000058208	2	8	1	0
TRCN0000058215	7	36	5	10
TRCN0000058216	3	21	1	2
TRCN0000058217	1	21	2	5
TRCN0000058228	1	1	0	3
TRCN0000058229	1	8	1	3
TRCN0000058230	0	4	0	1
TRCN0000058238	0	7	0	1
TRCN0000058239	23	25	11	16
TRCN0000058242	1	8	1	2
TRCN0000058263	0	5	0	0
TRCN0000058264	6	13	1	2
TRCN0000058267	8	20	0	2
TRCN0000058278	2	12	0	0
TRCN0000058279	14	51	13	21
TRCN0000058282	0	9	1	3
TRCN0000058293	1	7	1	4
TRCN0000058295	5	9	1	4
TRCN0000058297	7	14	5	15
TRCN0000058303	3	16	3	9
TRCN0000058304	4	14	2	3
TRCN0000058305	6	27	0	1
TRCN0000058306	3	7	1	0
TRCN0000058313	0	4	0	2
TRCN0000058314	1	8	6	8
TRCN0000058315	1	14	6	9
TRCN0000058318	6	28	5	14
TRCN0000058319	0	10	2	3
TRCN0000058321	1	8	0	3
TRCN0000058373	10	31	3	4
TRCN0000058376	1	22	3	10
TRCN0000058377	3	13	3	3
TRCN0000058378	0	6	2	3
TRCN0000058382	2	14	2	6
TRCN0000058383	2	10	2	2
TRCN0000058384	26	27	32	22
TRCN0000058387	0	2	3	1
TRCN0000058424	5	12	2	8
TRCN0000058425	0	2	2	2
TRCN0000058426	0	11	1	2
TRCN0000058458	1	7	1	3
TRCN0000058460	0	1	0	0
TRCN0000058462	0	4	0	2
TRCN0000058478	4	16	7	7
TRCN0000058479	12	33	1	8
TRCN0000058480	4	15	0	2
TRCN0000058499	2	10	2	10
TRCN0000058500	2	12	6	4
TRCN0000058502	0	14	1	0
TRCN0000058503	0	1	0	1
TRCN0000058504	9	20	8	6
TRCN0000058505	2	2	1	3
TRCN0000058507	3	6	2	0
TRCN0000058518	0	3	0	0
TRCN0000058519	0	10	1	4
TRCN0000058521	0	5	1	0
TRCN0000058525	2	21	1	2
TRCN0000058526	6	24	2	6
TRCN0000058527	3	16	2	6
TRCN0000058529	0	2	1	3
TRCN0000058530	1	8	1	4
TRCN0000058532	0	3	2	3
TRCN0000058538	33	50	16	36
TRCN0000058539	0	2	0	1
TRCN0000058540	41	34	37	30
TRCN0000058541	1	1	2	0
TRCN0000058548	0	5	1	3
TRCN0000058551	8	19	5	12
TRCN0000058552	1	2	0	1
TRCN0000058574	13	27	3	12
TRCN0000058575	6	27	8	11
TRCN0000058576	18	12	6	13
TRCN0000058586	0	9	1	1
TRCN0000058638	1	3	0	0
TRCN0000058641	2	6	1	0
TRCN0000058642	0	4	0	0
TRCN0000058643	0	0	0	1
TRCN0000058646	5	2	1	4
TRCN0000058647	0	20	5	4
TRCN0000058662	2	2	1	1
TRCN0000058686	16	48	14	16
TRCN0000058687	2	17	1	5
TRCN0000058689	2	16	2	6
TRCN0000058691	14	25	13	16
TRCN0000058692	3	7	0	4
TRCN0000058693	59	56	80	30
TRCN0000058694	1	5	0	3
TRCN0000058695	142	97	102	84
TRCN0000058696	10	33	6	4
TRCN0000058713	1	6	0	1
TRCN0000058715	3	11	0	1
TRCN0000058717	0	13	0	1
TRCN0000058734	5	5	2	4
TRCN0000058736	0	9	0	0
TRCN0000058737	8	15	5	13
TRCN0000058744	0	3	0	0
TRCN0000058746	0	1	0	1
TRCN0000058747	1	24	2	12
TRCN0000058753	46	61	31	35
TRCN0000058755	0	6	0	2
TRCN0000058756	46	51	45	26
TRCN0000058760	0	6	0	1
TRCN0000058761	7	12	0	5
TRCN0000058762	1	7	0	1
TRCN0000058773	2	13	0	1
TRCN0000058774	2	6	0	3
TRCN0000058777	0	6	1	2
TRCN0000058779	6	14	1	3
TRCN0000058781	0	2	1	0
TRCN0000058782	1	9	1	1
TRCN0000058785	1	0	0	1
TRCN0000058786	4	20	3	10
TRCN0000058787	0	3	0	0
TRCN0000058788	0	8	2	1
TRCN0000058789	1	7	1	2
TRCN0000058790	2	10	1	1
TRCN0000058828	43	56	17	38
TRCN0000058829	1	6	0	1
TRCN0000058830	1	12	0	3
TRCN0000058843	2	5	0	0
TRCN0000058844	2	2	0	0
TRCN0000058846	5	9	0	2
TRCN0000058883	2	5	1	5
TRCN0000058885	7	5	4	8
TRCN0000058886	2	5	0	0
TRCN0000058889	6	33	5	6
TRCN0000058890	0	4	0	1
TRCN0000058891	3	16	1	5
TRCN0000058898	0	6	0	1
TRCN0000058900	0	8	0	1
TRCN0000058902	12	25	13	21
TRCN0000058903	0	2	0	0
TRCN0000058906	0	1	0	2
TRCN0000058907	3	20	1	5
TRCN0000058920	2	10	0	3
TRCN0000058921	5	14	2	3
TRCN0000058922	3	11	1	12
TRCN0000058923	7	26	2	10
TRCN0000058926	6	14	1	21
TRCN0000058927	0	17	1	3
TRCN0000058933	9	36	4	7
TRCN0000058934	2	11	1	7
TRCN0000058935	1	15	1	3
TRCN0000058973	1	14	0	1
TRCN0000058977	0	6	1	3
TRCN0000058998	11	29	6	12
TRCN0000058999	2	12	2	2
TRCN0000059001	17	28	10	25
TRCN0000059010	7	14	4	6
TRCN0000059011	0	2	0	0
TRCN0000059012	4	16	1	4
TRCN0000059024	2	16	1	4
TRCN0000059026	1	6	0	1
TRCN0000059027	1	5	0	3
TRCN0000059049	22	17	9	25
TRCN0000059051	3	8	4	4
TRCN0000059052	6	27	8	11
TRCN0000059053	0	6	1	0
TRCN0000059054	5	9	3	6
TRCN0000059055	0	4	1	0
TRCN0000059068	4	3	2	2
TRCN0000059070	0	3	0	0
TRCN0000059071	0	4	0	0
TRCN0000059098	4	7	3	4
TRCN0000059099	4	3	1	0
TRCN0000059100	4	5	4	3
TRCN0000059103	4	18	7	7
TRCN0000059104	1	13	1	4
TRCN0000059105	10	29	5	7
TRCN0000059108	0	2	1	2
TRCN0000059110	1	12	0	3
TRCN0000059111	3	21	2	10
TRCN0000059135	43	38	24	28
TRCN0000059136	2	14	1	0
TRCN0000059143	2	21	4	2
TRCN0000059145	2	15	2	7
TRCN0000059146	1	6	0	2
TRCN0000059158	16	38	12	13
TRCN0000059159	1	24	1	1
TRCN0000059160	3	12	1	3
TRCN0000059163	0	6	0	0
TRCN0000059164	6	19	7	13
TRCN0000059167	5	5	1	3
TRCN0000059168	10	41	10	7
TRCN0000059171	10	12	4	5
TRCN0000059172	32	36	32	21
TRCN0000059188	2	10	1	8
TRCN0000059192	2	4	1	1
TRCN0000059196	2	4	0	0
TRCN0000059228	0	3	1	1
TRCN0000059229	1	10	1	2
TRCN0000059230	1	7	1	2
TRCN0000059244	3	10	0	3
TRCN0000059246	2	21	2	3
TRCN0000059247	3	8	1	2
TRCN0000059259	4	12	3	10
TRCN0000059260	0	11	0	2
TRCN0000059261	2	19	0	4
TRCN0000059283	1	11	0	2
TRCN0000059285	1	20	0	4
TRCN0000059286	3	11	10	12
TRCN0000059289	0	0	2	0
TRCN0000059291	1	11	2	1
TRCN0000059292	9	30	3	17
TRCN0000059303	2	10	2	1
TRCN0000059304	23	29	20	25
TRCN0000059305	5	28	1	5
TRCN0000059333	1	0	0	0
TRCN0000059334	3	10	0	2
TRCN0000059335	0	10	0	3
TRCN0000059338	0	10	1	1
TRCN0000059340	6	26	1	10
TRCN0000059342	1	14	2	5
TRCN0000059354	2	5	0	2
TRCN0000059356	1	4	0	0
TRCN0000059357	2	6	0	0
TRCN0000059364	1	3	0	0
TRCN0000059366	3	5	0	1
TRCN0000059367	1	6	0	1
TRCN0000059369	1	14	4	11
TRCN0000059370	44	48	79	31
TRCN0000059371	5	12	1	4
TRCN0000059403	4	15	3	7
TRCN0000059404	0	4	1	3
TRCN0000059406	12	18	24	13
TRCN0000059408	0	0	2	1
TRCN0000059410	0	7	0	2
TRCN0000059412	2	24	1	17
TRCN0000059424	5	8	1	7
TRCN0000059425	5	24	3	3
TRCN0000059426	30	41	11	7
TRCN0000059428	0	3	0	1
TRCN0000059429	3	9	2	7
TRCN0000059431	5	14	2	1
TRCN0000059453	0	3	3	1
TRCN0000059454	1	3	1	1
TRCN0000059455	0	13	0	1
TRCN0000059498	4	36	4	12
TRCN0000059499	0	14	0	3
TRCN0000059502	0	7	0	2
TRCN0000059518	8	24	6	10
TRCN0000059519	0	5	1	0
TRCN0000059520	0	2	0	1
TRCN0000059533	2	9	1	0
TRCN0000059534	1	6	0	0
TRCN0000059535	4	21	8	7
TRCN0000059565	43	57	56	41
TRCN0000059566	7	18	4	6
TRCN0000059567	14	28	13	9
TRCN0000059585	0	6	0	1
TRCN0000059586	7	19	3	2
TRCN0000059587	2	6	4	3
TRCN0000059619	17	26	10	17
TRCN0000059620	6	13	1	1
TRCN0000059622	0	9	0	1
TRCN0000059628	4	12	0	10
TRCN0000059629	11	10	7	16
TRCN0000059630	5	18	1	3
TRCN0000059644	1	6	0	1
TRCN0000059646	6	14	2	4
TRCN0000059647	0	2	1	1
TRCN0000059648	2	10	2	4
TRCN0000059651	10	20	6	4
TRCN0000059652	1	5	0	0
TRCN0000059683	4	16	0	9
TRCN0000059684	9	29	4	7
TRCN0000059686	6	18	2	1
TRCN0000059699	1	13	0	1
TRCN0000059700	0	14	0	2
TRCN0000059702	0	4	1	3
TRCN0000059708	1	3	1	2
TRCN0000059710	0	2	0	1
TRCN0000059711	5	24	3	3
TRCN0000059723	1	1	1	0
TRCN0000059724	9	19	6	13
TRCN0000059726	1	8	1	3
TRCN0000059748	1	8	1	2
TRCN0000059749	0	4	0	4
TRCN0000059752	6	24	9	16
TRCN0000059754	7	10	2	6
TRCN0000059755	0	1	0	1
TRCN0000059756	0	1	1	1
TRCN0000059758	1	1	2	0
TRCN0000059760	1	2	0	0
TRCN0000059764	1	22	1	2
TRCN0000059765	8	24	4	6
TRCN0000059767	59	52	139	39
TRCN0000059769	26	21	13	16
TRCN0000059771	5	16	1	7
TRCN0000059772	10	20	9	6
TRCN0000059773	1	1	0	0
TRCN0000059776	0	6	0	1
TRCN0000059793	1	1	0	1
TRCN0000059794	3	2	3	3
TRCN0000059795	1	10	0	6
TRCN0000059800	0	4	0	0
TRCN0000059801	0	6	0	0
TRCN0000059802	5	18	2	11
TRCN0000059843	0	3	0	1
TRCN0000059844	0	2	0	0
TRCN0000059846	0	2	0	0
TRCN0000059848	1	3	1	0
TRCN0000059851	3	12	0	2
TRCN0000059852	0	2	0	0
TRCN0000059888	0	7	0	1
TRCN0000059889	32	51	38	19
TRCN0000059891	4	16	13	13
TRCN0000059920	7	40	15	17
TRCN0000059921	4	18	0	4
TRCN0000059922	18	36	9	19
TRCN0000059923	1	12	2	2
TRCN0000059924	1	7	0	1
TRCN0000059926	0	7	2	1
TRCN0000059938	2	20	5	6
TRCN0000059940	1	13	1	1
TRCN0000059941	0	6	0	1
TRCN0000059958	2	12	2	14
TRCN0000059959	0	11	0	2
TRCN0000059973	0	1	1	0
TRCN0000059974	4	16	0	4
TRCN0000059975	6	29	1	9
TRCN0000060018	6	12	3	2
TRCN0000060019	1	21	1	7
TRCN0000060022	7	23	5	8
TRCN0000060038	0	8	0	3
TRCN0000060040	1	7	3	2
TRCN0000060042	9	26	2	4
TRCN0000060063	1	2	0	0
TRCN0000060064	0	12	1	11
TRCN0000060065	3	19	2	7
TRCN0000060066	0	2	0	2
TRCN0000060067	3	11	0	2
TRCN0000060099	1	5	0	3
TRCN0000060100	36	42	8	8
TRCN0000060102	3	7	3	1
TRCN0000060108	2	3	4	2
TRCN0000060109	2	10	3	7
TRCN0000060110	52	58	20	37
TRCN0000060149	0	3	0	0
TRCN0000060150	1	0	0	0
TRCN0000060151	0	8	1	0
TRCN0000060179	2	13	1	1
TRCN0000060180	1	0	0	0
TRCN0000060181	0	2	2	2
TRCN0000060183	5	14	4	8
TRCN0000060186	3	10	2	8
TRCN0000060187	0	1	0	0
TRCN0000060190	1	19	4	7
TRCN0000060191	5	15	1	8
TRCN0000060192	14	20	1	8
TRCN0000060238	1	16	4	13
TRCN0000060239	4	5	5	5
TRCN0000060241	0	6	2	5
TRCN0000060250	4	15	2	3
TRCN0000060251	0	3	0	1
TRCN0000060252	38	55	53	30
TRCN0000060253	16	46	7	11
TRCN0000060255	7	30	42	15
TRCN0000060257	2	24	1	7
TRCN0000060288	0	2	2	0
TRCN0000060290	0	11	0	3
TRCN0000060293	1	1	0	0
TRCN0000060296	0	7	0	0
TRCN0000060297	2	4	0	1
TRCN0000060303	9	28	9	12
TRCN0000060304	25	45	16	22
TRCN0000060307	4	19	0	9
TRCN0000060318	2	8	3	1
TRCN0000060320	20	37	23	19
TRCN0000060321	32	23	5	11
TRCN0000060339	1	9	3	7
TRCN0000060340	1	8	3	1
TRCN0000060342	0	3	0	2
TRCN0000060344	6	25	2	3
TRCN0000060346	0	2	0	1
TRCN0000060347	0	7	1	1
TRCN0000060363	15	28	23	15
TRCN0000060364	10	17	8	16
TRCN0000060366	2	6	1	1
TRCN0000060423	3	13	8	4
TRCN0000060424	0	2	1	3
TRCN0000060426	5	15	4	5
TRCN0000060428	0	7	0	4
TRCN0000060429	2	10	0	4
TRCN0000060430	0	19	1	10
TRCN0000060440	3	15	1	2
TRCN0000060441	5	15	3	5
TRCN0000060458	0	6	2	2
TRCN0000060460	0	5	0	0
TRCN0000060462	2	10	0	7
TRCN0000060539	3	9	0	0
TRCN0000060540	5	29	3	9
TRCN0000060542	0	14	2	0
TRCN0000060628	1	5	1	1
TRCN0000060629	4	17	6	15
TRCN0000060630	5	24	6	3
TRCN0000060633	4	35	9	13
TRCN0000060634	5	16	1	3
TRCN0000060635	1	23	2	2
TRCN0000060643	0	8	1	3
TRCN0000060644	0	1	0	0
TRCN0000060645	0	4	0	0
TRCN0000060646	0	2	0	0
TRCN0000060647	1	1	0	2
TRCN0000060648	35	38	51	43
TRCN0000060650	0	7	1	2
TRCN0000060652	0	1	0	1
TRCN0000060673	5	23	4	15
TRCN0000060675	1	3	0	0
TRCN0000060676	1	8	2	0
TRCN0000060703	26	53	27	17
TRCN0000060704	1	16	0	3
TRCN0000060705	18	39	16	22
TRCN0000060733	1	2	0	6
TRCN0000060734	0	2	0	1
TRCN0000060735	0	1	1	0
TRCN0000060736	1	1	0	0
TRCN0000060737	0	1	0	1
TRCN0000060763	2	9	0	0
TRCN0000060764	5	24	2	2
TRCN0000060767	6	14	6	12
TRCN0000060768	4	17	0	10
TRCN0000060769	4	15	4	2
TRCN0000060770	0	9	0	1
TRCN0000060823	0	0	0	2
TRCN0000060824	1	9	2	5
TRCN0000060825	0	2	0	2
TRCN0000060826	0	7	2	0
TRCN0000060827	0	4	0	1
TRCN0000060838	1	9	0	3
TRCN0000060841	42	49	33	23
TRCN0000060842	2	25	2	11
TRCN0000060850	0	6	0	1
TRCN0000060851	3	11	1	1
TRCN0000060852	4	11	2	7
TRCN0000060883	3	9	0	3
TRCN0000060884	3	20	2	3
TRCN0000060887	10	26	8	9
TRCN0000060889	11	23	11	9
TRCN0000060891	0	5	0	3
TRCN0000060892	5	26	1	7
TRCN0000060928	7	8	1	5
TRCN0000060930	0	2	3	0
TRCN0000060931	1	4	4	6
TRCN0000060958	1	2	1	3
TRCN0000060959	2	11	1	7
TRCN0000060960	3	13	1	2
TRCN0000061053	1	5	2	1
TRCN0000061054	54	52	40	31
TRCN0000061057	3	6	1	0
TRCN0000061119	1	13	3	0
TRCN0000061120	6	17	4	4
TRCN0000061121	5	17	4	9
TRCN0000061122	1	8	2	2
TRCN0000061239	1	10	1	4
TRCN0000061240	3	11	0	1
TRCN0000061241	4	21	2	4
TRCN0000061243	10	30	3	6
TRCN0000061244	6	34	6	6
TRCN0000061245	1	10	0	1
TRCN0000061253	1	14	0	5
TRCN0000061254	0	10	0	2
TRCN0000061257	1	8	0	0
TRCN0000061283	18	36	12	7
TRCN0000061284	0	12	0	0
TRCN0000061287	7	11	2	15
TRCN0000061318	0	8	1	1
TRCN0000061323	1	5	0	5
TRCN0000061324	0	16	0	3
TRCN0000061325	0	4	0	1
TRCN0000061353	1	13	0	3
TRCN0000061356	2	13	1	1
TRCN0000061357	1	0	0	0
TRCN0000061361	1	11	0	0
TRCN0000061362	1	13	3	3
TRCN0000061378	11	23	2	15
TRCN0000061379	12	36	10	27
TRCN0000061380	11	30	2	6
TRCN0000061383	10	13	1	1
TRCN0000061386	0	8	1	3
TRCN0000061387	0	6	0	1
TRCN0000061413	0	7	0	0
TRCN0000061414	0	9	0	5
TRCN0000061415	2	14	1	2
TRCN0000061463	1	7	0	3
TRCN0000061464	3	10	0	4
TRCN0000061465	0	6	0	2
TRCN0000061466	16	31	10	16
TRCN0000061467	10	21	14	14
TRCN0000061488	0	2	0	2
TRCN0000061489	0	8	2	3
TRCN0000061490	1	2	2	1
TRCN0000061498	0	5	2	0
TRCN0000061499	0	2	0	2
TRCN0000061500	0	4	0	0
TRCN0000061501	0	0	0	1
TRCN0000061502	1	13	4	6
TRCN0000061509	0	8	1	1
TRCN0000061510	1	9	0	1
TRCN0000061512	13	20	4	5
TRCN0000061513	2	20	2	6
TRCN0000061515	6	29	5	11
TRCN0000061516	12	34	18	11
TRCN0000061533	0	0	0	1
TRCN0000061536	0	3	0	2
TRCN0000061537	0	3	0	2
TRCN0000061548	0	3	0	0
TRCN0000061549	0	1	0	0
TRCN0000061550	0	1	0	1
TRCN0000061551	0	5	1	4
TRCN0000061552	0	0	0	1
TRCN0000061553	1	8	1	2
TRCN0000061554	4	17	0	2
TRCN0000061555	6	20	3	11
TRCN0000061604	0	10	0	0
TRCN0000061606	11	38	5	11
TRCN0000061607	6	14	2	4
TRCN0000061633	2	6	0	4
TRCN0000061636	1	4	1	0
TRCN0000061637	0	4	2	1
TRCN0000061703	2	13	1	4
TRCN0000061704	2	3	0	4
TRCN0000061705	0	13	0	9
TRCN0000061718	6	9	1	1
TRCN0000061719	0	1	0	0
TRCN0000061738	1	8	1	0
TRCN0000061739	8	32	3	15
TRCN0000061740	5	26	3	10
TRCN0000061753	279	104	348	112
TRCN0000061754	30	35	18	20
TRCN0000061756	91	55	61	31
TRCN0000061769	0	9	0	0
TRCN0000061770	2	9	1	3
TRCN0000061772	0	2	0	2
TRCN0000061774	0	6	0	1
TRCN0000061775	1	6	0	0
TRCN0000061776	0	9	1	3
TRCN0000061796	1	11	1	2
TRCN0000061797	0	11	0	1
TRCN0000061800	0	4	0	2
TRCN0000061801	0	22	1	3
TRCN0000061802	4	9	2	0
TRCN0000061804	1	12	2	6
TRCN0000061805	3	16	4	6
TRCN0000061806	4	17	2	2
TRCN0000061833	1	6	1	5
TRCN0000061835	1	14	3	1
TRCN0000061837	11	15	7	9
TRCN0000061840	9	12	6	7
TRCN0000061841	22	45	28	19
TRCN0000061842	3	9	1	2
TRCN0000061858	1	14	1	1
TRCN0000061861	2	14	1	4
TRCN0000061862	4	11	2	13
TRCN0000061873	0	3	0	4
TRCN0000061875	43	61	46	32
TRCN0000061876	0	9	1	5
TRCN0000061884	23	37	20	9
TRCN0000061886	36	39	19	19
TRCN0000061893	3	14	1	2
TRCN0000061895	1	8	0	0
TRCN0000061897	0	1	0	0
TRCN0000061938	1	5	0	3
TRCN0000061940	3	15	1	2
TRCN0000061942	11	23	4	9
TRCN0000061949	5	19	8	6
TRCN0000061950	2	12	1	0
TRCN0000061951	1	13	1	8
TRCN0000061968	5	18	3	9
TRCN0000061970	5	22	6	8
TRCN0000061971	15	45	14	14
TRCN0000061973	2	6	0	1
TRCN0000061974	12	22	4	24
TRCN0000061975	36	35	7	17
TRCN0000061996	38	50	46	27
TRCN0000061997	1	7	1	2
TRCN0000061998	1	9	3	1
TRCN0000062002	94	85	104	55
TRCN0000062013	0	4	0	1
TRCN0000062014	0	13	0	6
TRCN0000062015	0	11	0	0
TRCN0000062024	5	27	11	3
TRCN0000062025	2	4	1	3
TRCN0000062026	0	5	0	1
TRCN0000062044	5	35	1	25
TRCN0000062045	2	3	0	1
TRCN0000062047	8	27	9	11
TRCN0000062049	0	5	0	2
TRCN0000062063	0	8	1	1
TRCN0000062065	2	22	0	3
TRCN0000062067	0	11	1	3
TRCN0000062069	0	8	2	3
TRCN0000062070	0	5	1	4
TRCN0000062071	5	8	1	2
TRCN0000062074	2	12	1	2
TRCN0000062075	0	8	0	2
TRCN0000062076	1	14	2	6
TRCN0000062083	1	10	1	1
TRCN0000062085	1	4	0	0
TRCN0000062087	17	35	5	14
TRCN0000062116	1	2	1	0
TRCN0000062134	0	0	0	1
TRCN0000062136	1	3	2	0
TRCN0000062149	2	1	0	0
TRCN0000062150	2	0	0	0
TRCN0000062151	0	7	0	0
TRCN0000062193	0	6	0	2
TRCN0000062194	0	5	1	0
TRCN0000062195	4	13	0	7
TRCN0000062198	2	0	2	2
TRCN0000062199	2	17	2	2
TRCN0000062200	0	2	1	0
TRCN0000062214	21	33	21	15
TRCN0000062215	1	24	1	4
TRCN0000062223	0	1	0	0
TRCN0000062228	7	33	2	16
TRCN0000062230	0	17	1	6
TRCN0000062231	3	9	2	1
TRCN0000062248	19	35	12	21
TRCN0000062249	3	12	0	4
TRCN0000062250	0	3	0	2
TRCN0000062268	2	9	2	2
TRCN0000062270	1	10	2	3
TRCN0000062272	10	26	1	9
TRCN0000062283	2	7	0	2
TRCN0000062284	0	8	0	3
TRCN0000062286	5	9	2	8
TRCN0000062298	0	6	1	3
TRCN0000062300	5	31	2	9
TRCN0000062302	0	9	0	1
TRCN0000062310	1	16	1	4
TRCN0000062311	0	8	1	0
TRCN0000062312	10	24	3	11
TRCN0000062318	4	6	0	1
TRCN0000062320	61	59	61	26
TRCN0000062321	101	43	48	40
TRCN0000062322	7	36	4	12
TRCN0000062324	3	8	0	0
TRCN0000062325	0	5	0	0
TRCN0000062326	1	3	0	0
TRCN0000062334	1	6	1	1
TRCN0000062336	7	20	2	4
TRCN0000062337	6	27	3	5
TRCN0000062343	2	17	0	5
TRCN0000062344	1	0	0	1
TRCN0000062346	33	50	27	23
